uuid;identifier;createdBy;createdAtGMT;modifiedBy;modifiedAtGMT;SurveyUnitID;MostRecentlyComputedTotal;Latitude;Longitude;Northing;Easting;Accuracy;LandUse;AgriculturalCondition;Topography;Slope;Visibility;Passability;Drainage;Vegetation;Stoniness;Shade;NumberOfRows;NumberOfWalkers;RowIntervalM;WalkerIntervalM;Walkers;MostRecentlyComputedAncient;MostRecentlyComputedModern;MostRecentlyComputedAC;MostRecentlyComputedHM;MostRecentlyComputedLithic;MostRecentlyComputedDaub;MostRecentlyComputedGlass;MostRecentlyComputedOther;SampleTaken;Date;geospatialcolumn;SamplePhoto
1.00E+18;20039: 49;Petra Hermankova;2020-01-22 07:21:51.131 GMT;Petra Hermankova;2020-01-22 07:31:55 GMT;20039;49;22.86076151;38.03055028;663309.0776;4210838.724;3;Pasture;Partially Fallow;Other;Level;20-40%;1;2;4;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";21;0;28;0;0;0;0;0;Yes;22/01/2020;POINT(663309.077607 4210838.723987);
1.00E+18;20040: 44;Petra Hermankova;2020-01-22 07:32:11.535 GMT;Petra Hermankova;2020-01-22 07:40:33 GMT;20040;44;22.860565;38.03044;663292.0747;4210826.141;0,9;Pasture;Partially Fallow;Other;Level;20-40%;1;2;4;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";26;0;18;0;0;0;0;0;Yes;22/01/2020;POINT(663292.0747 4210826.141496);
1.00E+18;10091: 60;Adela Sobotkova;2020-01-23 08:08:43.482 GMT;Adela Sobotkova;2020-01-23 08:16:04 GMT;10091;60;22.855514;38.028125;662853.8641;4210560.393;2;Forest;Partially Fallow;Valley Bottom;Level;0-20%;4;1;4;3;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";14;0;45;0;0;0;0;1;No;23/01/2020;POINT(662853.864072 4210560.392892);
1.00E+18;10092: 52;Adela Sobotkova;2020-01-23 08:16:06.870 GMT;Adela Sobotkova;2020-01-23 08:22:45 GMT;10092;52;22.855792;38.028097;662878.3275;4210557.773;2;Forest;Partially Fallow;Valley Bottom;Gentle;0-20%;5;1;4;3;1;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";1;0;51;0;0;0;0;0;No;23/01/2020;POINT(662878.327538 4210557.772854);
1.00E+18;10093: 103;Adela Sobotkova;2020-01-23 08:22:51.855 GMT;Adela Sobotkova;2020-01-23 08:31:18 GMT;10093;103;22.856098;38.028017;662905.3639;4210549.432;2,7;Forest;Partially Fallow;Valley Bottom;Gentle;0-20%;4;1;4;3;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";43;0;60;0;0;0;0;0;No;23/01/2020;POINT(662905.363922 4210549.431682);
1.00E+18;20041: 38;Petra Hermankova;2020-01-22 07:40:37.365 GMT;Petra Hermankova;2020-01-22 07:48:46 GMT;20041;38;22.86031868;38.03031726;663270.7268;4210812.089;3;Pasture;Partially Fallow;Other;Level;20-40%;1;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";15;0;23;0;0;0;0;0;Yes;22/01/2020;POINT(663270.726771 4210812.08857);
1.00E+18;20042: 18;Petra Hermankova;2020-01-22 07:48:56.270 GMT;Petra Hermankova;2020-01-22 07:56:27 GMT;20042;18;22.86008044;38.03026234;663249.9385;4210805.576;3;Pasture;Partially Fallow;Other;Gentle;20-40%;1;2;4;2;2;3;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";9;0;9;0;0;0;0;0;Yes;22/01/2020;POINT(663249.938546 4210805.576473);
1.00E+18;10096: 510;Adela Sobotkova;2020-01-23 09:14:49.155 GMT;Adela Sobotkova;2020-01-23 09:25:26 GMT;10096;510;22.856801;38.027793;662967.5663;4210525.807;2;Forest;Partially Fallow;Hillside;Gentle;20-40%;3;1;3;4;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";65;0;445;0;0;0;0;0;No;23/01/2020;POINT(662967.566257 4210525.807245);
1.00E+18;10097: 240;Adela Sobotkova;2020-01-23 09:25:37.535 GMT;Adela Sobotkova;2020-01-23 09:31:21 GMT;10097;240;22.856463;38.027839;662937.7962;4210530.319;2,1;Forest;Partially Fallow;Valley Bottom;Gentle;0-20%;3;1;3;3;1;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";5;0;235;0;0;0;0;0;No;23/01/2020;POINT(662937.796248 4210530.319259);
1.00E+18;20043: 22;Petra Hermankova;2020-01-22 08:02:26.383 GMT;Petra Hermankova;2020-01-22 08:20:08 GMT;20043;22;22.85985475;38.03063956;663229.2913;4210847.039;3;Pasture;Partially Fallow;Other;Level;20-40%;1;2;4;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";13;0;7;0;2;0;0;0;Yes;22/01/2020;POINT(663229.291262 4210847.038542);
1.00E+18;10099: 15;Adela Sobotkova;2020-01-23 09:59:31.299 GMT;Adela Sobotkova;2020-01-23 10:06:12 GMT;10099;15;22.855931;38.027731;4210517.403;662891.339;2,25;Forest;Partially Fallow;Valley Bottom;Gentle;0-20%;4;1;4;3;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";0;0;14;0;0;0;0;1;No;23/01/2020;POINT(662891.339002 4210517.402559);
1.00E+18;20044: 95;Petra Hermankova;2020-01-22 08:18:46.393 GMT;Petra Hermankova;2020-01-22 08:33:23 GMT;20044;95;22.85994255;38.03077715;663236.6919;4210862.461;4;Pasture;Partially Fallow;Other;Level;20-40%;1;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";60;0;35;0;0;0;0;0;Yes;22/01/2020;POINT(663236.691936 4210862.460589);
1.00E+18;10101: 59;Adela Sobotkova;2020-01-23 10:12:51.812 GMT;Adela Sobotkova;2020-01-23 10:20:46 GMT;10101;59;22.855412;38.027753;4210518.935;662845.7348;2,5;Forest;Partially Fallow;Valley Bottom;Gentle;20-40%;3;1;3;3;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";3;0;56;0;0;0;0;0;No;23/01/2020;POINT(662845.734819 4210518.934578);
1.00E+18;20045: 65;Petra Hermankova;2020-01-22 08:33:26.908 GMT;Petra Hermankova;2020-01-22 08:43:40 GMT;20045;65;22.86030506;38.03094472;663268.1383;4210881.693;3;Pasture;Partially Fallow;Other;Level;20-40%;1;2;4;3;2;6;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";31;0;34;0;0;0;0;0;Yes;22/01/2020;POINT(663268.138335 4210881.692513);
1.00E+18;10103: 17;Adela Sobotkova;2020-01-23 11:32:59.536 GMT;Adela Sobotkova;2020-01-23 11:36:48 GMT;10103;17;22.856195;38.031065;662907.1252;4210887.828;2;Scrub;Other;Valley Bottom;Gentle;20-40%;2;1;3;4;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";16;0;1;0;0;0;0;0;No;23/01/2020;POINT(662907.125205 4210887.828482);
1.00E+18;10104: 5;Adela Sobotkova;2020-01-23 11:37:02.143 GMT;Adela Sobotkova;2020-01-23 11:41:18 GMT;10104;5;22.855952;38.030978;662885.9895;4210877.749;2;Scrub;Other;Valley Bottom;Gentle;20-40%;2;1;3;3;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";4;0;1;0;0;0;0;0;No;23/01/2020;POINT(662885.989467 4210877.748546);
1.00E+18;10105: 24;Adela Sobotkova;2020-01-23 11:42:11.915 GMT;Adela Sobotkova;2020-01-23 11:45:45 GMT;10105;24;22.855687;38.030802;662863.1198;4210857.754;1,75;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;3;3;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";22;0;2;0;0;0;0;0;No;23/01/2020;POINT(662863.119834 4210857.754076);
1.00E+18;10106: 37;Adela Sobotkova;2020-01-23 11:45:47.729 GMT;Adela Sobotkova;2020-01-23 11:50:55 GMT;10106;37;22.855467;38.030722;662843.9872;4210848.491;1,75;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;3;4;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";30;0;7;0;0;0;0;0;No;23/01/2020;POINT(662843.987217 4210848.491316);
1.00E+18;10107: 5;Adela Sobotkova;2020-01-23 11:50:58.022 GMT;Adela Sobotkova;2020-01-23 11:55:07 GMT;10107;5;22.855272;38.030544;662827.2659;4210828.398;1,75;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;3;4;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";3;0;2;0;0;0;0;0;No;23/01/2020;POINT(662827.265876 4210828.397646);
1.00E+18;10108: 1;Adela Sobotkova;2020-01-23 11:55:27.301 GMT;Adela Sobotkova;2020-01-23 11:59:13 GMT;10108;1;22.85501;38.030406;662804.5751;4210812.625;2;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;2;4;2;5;5;5;5;"1 - Alison Carfi (AC)
2 - Adela Sobotkova (AS)
3 - David Morley (DM)
4 - Michael Hitches (MH)
5 - Jacob Kiefel (JK)";1;0;0;0;0;0;0;0;No;23/01/2020;POINT(662804.57514 4210812.625343);
1.00E+18;10109: 6;Adela Sobotkova;2020-01-23 12:02:31.622 GMT;Adela Sobotkova;2020-01-23 12:05:36 GMT;10109;6;22.855416;38.030412;662840.1974;4210814.002;2;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;3;4;2;5;3;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Michael Hitches (MH)";6;0;0;0;0;0;0;0;No;23/01/2020;POINT(662840.197389 4210814.002266);
1.00E+18;10110: 4;Adela Sobotkova;2020-01-23 12:05:39.710 GMT;Adela Sobotkova;2020-01-23 12:09:49 GMT;10110;4;22.855657;38.030495;662861.1667;4210823.635;2;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;3;3;2;5;3;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Michael Hitches (MH)";3;0;1;0;0;0;0;0;No;23/01/2020;POINT(662861.166664 4210823.634704);
1.00E+18;10111: 16;Adela Sobotkova;2020-01-23 12:10:11.980 GMT;Adela Sobotkova;2020-01-23 12:21:49 GMT;10111;16;22.855888;38.030696;662880.9968;4210846.344;1,75;Scrub;Other;Valley Bottom;Gentle;20-40%;1;1;3;4;2;5;3;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Michael Hitches (MH)";15;0;1;0;0;0;0;0;No;23/01/2020;POINT(662880.996777 4210846.343761);
1.00E+18;20046: 34;Petra Hermankova;2020-01-22 08:52:33.546 GMT;Petra Hermankova;2020-01-22 09:07:38 GMT;20046;34;22.86051013;38.03098703;663286.0438;4210886.747;3;Scrub;Partially Fallow;Other;Level;40-60%;4;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";16;0;17;0;1;0;0;0;Yes;22/01/2020;POINT(663286.043826 4210886.747247);
1.00E+18;20047: 44;Petra Hermankova;2020-01-22 09:07:40.797 GMT;Petra Hermankova;2020-01-22 09:20:48 GMT;20047;44;22.86023192;38.03103454;663261.5196;4210891.531;3;Scrub;Partially Fallow;Other;Gentle;40-60%;3;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";21;0;23;0;0;0;0;0;Yes;22/01/2020;POINT(663261.519596 4210891.531101);
1.00E+18;20049: 10;Petra Hermankova;2020-01-22 10:28:59.901 GMT;Petra Hermankova;2020-01-22 10:36:04 GMT;20049;10;22.86005616;38.03142702;663245.2211;4210934.774;3;Scrub;Partially Fallow;Other;Gentle;40-60%;3;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";8;0;0;0;2;0;0;0;Yes;22/01/2020;POINT(663245.221059 4210934.774325);
1.00E+18;10113: 3;Adela Sobotkova;2020-01-23 12:30:36.783 GMT;Adela Sobotkova;2020-01-23 12:33:43 GMT;10113;3;22.855478;38.029852;662846.8795;4210751.969;1,5;Pasture;Other;Valley Bottom;Level;40-60%;1;1;2;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";3;0;0;0;0;0;0;0;No;23/01/2020;POINT(662846.879497 4210751.969465);
1.00E+18;10114: 2;Adela Sobotkova;2020-01-23 12:33:54.031 GMT;Adela Sobotkova;2020-01-23 12:36:40 GMT;10114;2;22.855226;38.029833;662824.8028;4210749.42;1,5;Pasture;Other;Valley Bottom;Gentle;0-20%;1;1;4;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";2;0;0;0;0;0;0;0;No;23/01/2020;POINT(662824.802794 4210749.419678);
1.00E+18;10115: 3;Adela Sobotkova;2020-01-23 12:36:44.189 GMT;Adela Sobotkova;2020-01-23 12:39:56 GMT;10115;3;22.854992;38.029743;662804.4632;4210739.023;1,5;Pasture;Other;Valley Bottom;Gentle;0-20%;1;1;4;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";3;0;0;0;0;0;0;0;No;23/01/2020;POINT(662804.463194 4210739.022834);
1.00E+18;10116: 9;Adela Sobotkova;2020-01-23 12:40:12.822 GMT;Petra Hermankova;2020-01-23 14:31:26 GMT;10116;9;22.85472;38.02961;662780.8834;4210723.788;1,5;Pasture;Other;Valley Bottom;Level;0-20%;1;1;4;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";9;0;0;0;0;0;0;0;No;23/01/2020;POINT(662780.883356 4210723.787929);
1.00E+18;10117: 23;Adela Sobotkova;2020-01-23 12:43:01.550 GMT;Adela Sobotkova;2020-01-23 12:43:12 GMT;10117;23;22.854452;38.029522;662757.5549;4210713.554;1,5;Pasture;Other;Valley Bottom;Level;0-20%;1;1;4;2;1;8;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";23;0;0;0;0;0;0;0;No;23/01/2020;POINT(662757.554921 4210713.553604);
1.00E+18;10118: 6;Adela Sobotkova;2020-01-23 12:48:09.518 GMT;Petra Hermankova;2020-01-23 14:34:02 GMT;10118;6;22.854803;38.029526;662788.3545;4210714.612;1,5;Pasture;Other;Valley Bottom;Level;0-20%;1;1;4;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";6;0;0;0;0;0;0;0;No;23/01/2020;POINT(662788.354496 4210714.61206);
1.00E+18;10119: 9;Adela Sobotkova;2020-01-23 12:50:53.695 GMT;Petra Hermankova;2020-01-23 14:32:50 GMT;10119;9;22.855056;38.029546;662810.5169;4210717.274;1,5;Pasture;Other;Valley Bottom;Level;0-20%;1;1;4;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";4;0;5;0;0;0;0;0;No;23/01/2020;POINT(662810.51686 4210717.274462);
1.00E+18;10120: 6;Adela Sobotkova;2020-01-23 12:54:43.668 GMT;Adela Sobotkova;2020-01-23 12:59:09 GMT;10120;6;22.855135;38.029555;662817.431;4210718.412;1,5;Pasture;Other;Valley Bottom;Level;0-20%;1;1;4;3;2;5;4;5;5;"1 - Alison Carfi (AC)
2 - David Morley (DM)
3 - Jacob Kiefel (JK)
4 - Michael Hitches (MH)";6;0;0;0;0;0;0;0;No;23/01/2020;POINT(662817.431021 4210718.411525);
1.00E+18;20050: 10;Petra Hermankova;2020-01-22 10:36:07.106 GMT;Petra Hermankova;2020-01-22 10:46:00 GMT;20050;10;22.86032136;38.03150283;4210943.653;663268.3302;3;Scrub;Partially Fallow;Other;Gentle;40-60%;3;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";3;0;6;0;1;0;0;0;Yes;22/01/2020;POINT(663268.330194 4210943.652564);
1.00E+18;20051: 6;Petra Hermankova;2020-01-22 10:46:19.551 GMT;Petra Hermankova;2020-01-22 10:54:09 GMT;20051;6;22.86030835;38.03149367;663267.2079;4210942.614;3;Scrub;Partially Fallow;Other;Gentle;40-60%;3;2;4;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Samantha Mills (SM)
4 - Reeham Khandkar (RK)
5 - Zed Griseh (ZG)";3;0;3;0;0;0;0;0;Yes;22/01/2020;POINT(663267.207891 4210942.613549);
1.00E+18;20056: 9;Faims Admin;2020-01-24 11:04:37.730 GMT;Faims Admin;2020-01-24 11:04:45 GMT;20056;9;22.85784829;38.03229251;4211026.94;663049.5149;4;Scrub;Other;Other;Level;80-100%;1;1;1;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";9;0;0;0;0;0;0;0;No;24/01/2020;POINT(663049.514876 4211026.939751);
1.00E+18;20052: 69;Petra Hermankova;2020-01-23 12:19:45.502 GMT;Petra Hermankova;2020-01-23 12:28:09 GMT;20052;69;22.8581076;38.03111436;663074.8877;4210896.66;3;Forest;Other;Other;Gentle;40-60%;3;1;3;2;2;8;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Griseh (ZG)";14;0;55;0;0;0;0;0;Yes;23/01/2020;POINT(663074.887713 4210896.659535);
1.00E+18;20053: 19;Petra Hermankova;2020-01-23 12:29:25.231 GMT;Petra Hermankova;2020-01-23 14:27:10 GMT;20053;19;22.85849093;38.03133069;663108.0529;4210921.337;3;Forest;Other;Other;Gentle;40-60%;3;1;3;2;2;8;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Griseh (ZG)";4;0;15;0;0;0;0;0;Yes;23/01/2020;POINT(663108.052944 4210921.337222);
1.00E+18;20054: 9;Faims Admin;2020-01-24 08:41:19.904 GMT;Faims Admin;2020-01-24 08:43:20 GMT;20054;9;22.85760026;38.03094241;663030.7392;4210876.689;3;Forest;Other;Hillside;Steep;40-60%;3;1;3;3;2;4;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";8;0;1;0;0;0;0;0;Yes;24/01/2020;POINT(663030.739175 4210876.68902);
1.00E+18;20060: 0;Faims Admin;2020-01-24 11:50:52.760 GMT;Faims Admin;2020-01-24 11:51:45 GMT;20060;0;22.85763162;38.03118247;663032.959;4210903.382;3;Scrub;Other;River Terrace;Level;40-60%;1;1;3;3;1;3;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";0;0;0;0;0;0;0;0;No;24/01/2020;POINT(663032.959011 4210903.381874);
1.00E+18;20061: 0;Faims Admin;2020-01-24 11:54:12.727 GMT;Faims Admin;2020-01-24 11:54:51 GMT;20061;0;22.85770307;38.03122303;663039.1402;4210908.008;3;Scrub;Other;River Terrace;Level;20-40%;1;1;3;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";0;0;0;0;0;0;0;0;No;24/01/2020;POINT(663039.140242 4210908.008078);
1.00E+18;20062: 2;Faims Admin;2020-01-24 11:58:05.839 GMT;Faims Admin;2020-01-24 11:58:12 GMT;20062;2;22.85804087;38.03141701;663068.3596;4210930.126;3;Scrub;Other;River Terrace;Level;40-60%;1;1;3;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";1;0;1;0;0;0;0;0;No;24/01/2020;POINT(663068.359612 4210930.126275);
1.00E+18;20055: 19;Faims Admin;2020-01-24 10:54:46.771 GMT;Faims Admin;2020-01-24 10:56:49 GMT;20055;19;22.85795559;38.03240215;663058.6895;4211039.295;3;Scrub;Other;Other;Level;80-100%;1;1;1;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";15;0;0;0;4;0;0;0;Yes;24/01/2020;POINT(663058.689533 4211039.294659);
1.00E+18;20064: 7;Faims Admin;2020-01-24 12:06:40.715 GMT;Faims Admin;2020-01-24 12:07:01 GMT;20064;7;22.85866154;38.03157707;663122.4814;4210948.977;3;Scrub;Other;River Terrace;Level;40-60%;1;1;3;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";3;0;4;0;0;0;0;0;No;24/01/2020;POINT(663122.481392 4210948.976669);
1.00E+18;20057: 10;Faims Admin;2020-01-24 11:08:45.719 GMT;Faims Admin;2020-01-24 11:09:46 GMT;20057;10;22.85745457;38.03225873;663015.033;4211022.501;3;Scrub;Other;Other;Level;40-60%;1;1;1;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";10;0;0;0;0;0;0;0;Yes;24/01/2020;POINT(663015.032963 4211022.501296);
1.00E+18;20058: 7;Faims Admin;2020-01-24 11:14:43.993 GMT;Faims Admin;2020-01-24 11:16:57 GMT;20058;7;22.85713762;38.03220283;662987.3378;4211015.742;3;Scrub;Other;Other;Level;40-60%;2;1;3;2;2;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";6;0;0;0;1;0;0;0;Yes;24/01/2020;POINT(662987.337766 4211015.742003);
1.00E+18;20059: 4;Faims Admin;2020-01-24 11:47:15.473 GMT;Faims Admin;2020-01-24 11:47:49 GMT;20059;4;22.85757382;38.03110778;663028.0516;4210894.992;4;Scrub;Other;River Terrace;Level;40-60%;1;1;3;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";1;0;3;0;0;0;0;0;Yes;24/01/2020;POINT(663028.051579 4210894.992399);
1.00E+18;20063: 8;Faims Admin;2020-01-24 12:02:00.711 GMT;Faims Admin;2020-01-24 12:02:33 GMT;20063;8;22.85828851;38.03157269;663089.7494;4210947.836;3;Scrub;Other;River Terrace;Level;40-60%;1;1;3;3;1;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";7;0;1;0;0;0;0;0;Yes;24/01/2020;POINT(663089.749425 4210947.836367);
1.00E+18;20065: 37;Faims Admin;2020-01-24 12:26:10.574 GMT;Faims Admin;2020-01-24 12:27:20 GMT;20065;37;22.85822011;38.03087882;663085.2849;4210870.719;3;Scrub;Partially Fallow;Other;Very Steep;20-40%;4;1;3;4;2;5;3;5;5;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";35;0;2;0;0;0;0;0;Yes;24/01/2020;POINT(663085.284864 4210870.71932);
1.00E+18;20066: 500;Petra Hermankova;2020-01-25 07:18:48.441 GMT;Petra Hermankova;2020-01-25 07:30:38 GMT;20066;500;22.85137759;38.02838391;662490.2189;4210581.886;3;Other;Other;Hillside;Very Steep;80-100%;5;1;2;3;2;5;3;5;3;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";492;0;8;0;0;0;0;0;Yes;25/01/2020;POINT(662490.218876 4210581.885746);
1.00E+18;20070: 57;Petra Hermankova;2020-01-28 07:00:11.908 GMT;Petra Hermankova;2020-01-28 07:00:55 GMT;20070;57;22.86485439;38.03129185;663666.6681;4210928.212;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";42;0;15;0;0;0;0;0;No;28/01/2020;POINT(663666.668149 4210928.211557);
1.00E+18;10122: 64;Adela Sobotkova;2020-01-28 07:06:51.596 GMT;Adela Sobotkova;2020-01-28 07:07:15 GMT;10122;64;22.864771;38.031535;663658.8077;4210955.047;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";42;0;22;0;0;0;0;0;No;28/01/2020;POINT(663658.807733 4210955.046897);
1.00E+18;20071: 18;Petra Hermankova;2020-01-28 07:07:00.278 GMT;Petra Hermankova;2020-01-28 07:07:17 GMT;20071;18;22.86494858;38.03161205;663674.2225;4210963.909;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";9;0;9;0;0;0;0;0;No;28/01/2020;POINT(663674.222509 4210963.909409);
